"num","productNum","billToName","qty","qtyonhand","QTYONORDERPO","QTYONORDERTO","qtyonordertotal","soitemstatusId","sostatusId","pickitemstatusId","soitemtypeId","dateLastModified","note"
"209443 - Lucent","HIK-DS-2CD2165G0-I-2","BLUE FORCE PTY LTD","18.000000000","188.0","0.0","0.0","0.0","20","25","30","10","2020-09-01 13:40:55.583","E36878299/
E36878282/
E36878306/
E36878291/
E36878303/
E36878251/
E36878273/
E36878274/
E36878280/
E36878284/
E36878286/
E36878265/
E36878270/
E36878313/
E36878254/
E36878295/
E36878268/
E36878252"
"209521","HIK-DS-7616NI-I2-16P-3TB","BLUE FORCE PTY LTD","1.000000000","15.0","44.0","16.0","60.0","20","25","30","10","2020-09-01 15:58:28.183","E06445480"
"209521","HDD-WD-P-3TB","BLUE FORCE PTY LTD","1.000000000","37.0","4.0","0.0","4.0","20","25","30","10","2020-09-01 15:58:28.194",
"209521","HIK-DS-2CD2765G1-IZS","BLUE FORCE PTY LTD","10.000000000","134.0","112.0","80.0","192.0","20","25","30","10","2020-09-01 15:58:28.297","E42203668/
E42203689/
E42203694/
E42203708/
E42203714/
E42203698/
E42203692/
E42203682/
D79352019/
D79352045"
"209521","HIK-DS-KD-ACW3","BLUE FORCE PTY LTD","1.000000000","5.0","8.0","0.0","8.0","20","25","30","10","2020-09-01 15:58:28.206",
"209521","HIK-DS-KD8003-IME1","BLUE FORCE PTY LTD","1.000000000","8.0","21.0","0.0","21.0","20","25","30","10","2020-09-01 15:58:28.217",
"209521","HIK-DS-KD-KP","BLUE FORCE PTY LTD","1.000000000","18.0","18.0","0.0","18.0","20","25","30","10","2020-09-01 15:58:28.228",
"209521","HIK-DS-KD-DIS","BLUE FORCE PTY LTD","1.000000000","4.0","8.0","0.0","8.0","20","25","30","10","2020-09-01 15:58:28.24",
"209521","HIK-DS-KH6320-WTE1-WHITE","BLUE FORCE PTY LTD","20.000000000","61.0","20.0","0.0","20.0","20","25","40","10","2020-09-01 15:58:44.572",
"209521","HIK-DS-KH6320-WTE1-WHITE","BLUE FORCE PTY LTD","29.000000000","61.0","20.0","0.0","20.0","20","25","30","10","2020-09-01 15:58:44.572",
"209521","HIK-DS-K2210","BLUE FORCE PTY LTD","2.000000000","9.0","0.0","0.0","0.0","20","25","30","10","2020-09-01 15:58:28.262",
"209521","HIK-DS-K2M0016A","BLUE FORCE PTY LTD","2.000000000","9.0","0.0","0.0","0.0","20","25","30","10","2020-09-01 15:58:28.274",
"209521","POW32","BLUE FORCE PTY LTD","2.000000000","1.0","0.0","0.0","0.0","10","25","5","10","2020-08-21 15:16:34.688",
"209521","DLINK-DES-F1010P-E","BLUE FORCE PTY LTD","9.000000000","34.0","0.0","0.0","0.0","20","25","30","10","2020-09-01 15:58:28.286",
"209521","DLINK-DES-F1006P-E","BLUE FORCE PTY LTD","1.000000000","5.0","0.0","0.0","0.0","20","25","30","10","2020-09-01 15:58:28.251",
"209580","HIK-DS-KIS602","Monitored Security","1.000000000","11.0","50.0","0.0","50.0","20","25","30","10","2020-08-25 14:51:13.151",
"210096","NAS-SYNOLOGY-RS217","SECUREX SYSTEMS & SERVICES","1.000000000","1.0","0.0","0.0","0.0","20","25","30","10","2020-08-31 17:50:06.611",
"210256","AX-T8144-60W-INDUSTRIAL-MIDSPAN","SEME SOLUTIONS PTY LTD","1.000000000","0.0","4.0","0.0","4.0","10","20","5","10","2020-08-11 16:49:07.53",
"210256","AX-MAINS-ADAPTER-48V-DC-90W","SEME SOLUTIONS PTY LTD","1.000000000","0.0","1.0","0.0","1.0","10","20","5","10","2020-08-11 16:49:07.537",
"210576","HIK-DS-7732NI-I4-16P-3TB","BJ SYSTEMS","1.000000000","29.0","0.0","0.0","0.0","20","25","30","10","2020-09-03 12:13:16.732",
"210576","HIK-DS-2TD2617-10/PA","BJ SYSTEMS","5.000000000","0.0","10.0","0.0","10.0","10","25","5","10","2020-09-03 12:11:59.929","49696"
"210576","HIK-DS-2CD5546G0-IZS 2.8-12mm","BJ SYSTEMS","9.000000000","13.0","49.0","0.0","49.0","10","25","10","10","2020-09-03 12:11:59.938","49696"
"210576","BRA77","BJ SYSTEMS","1.000000000","2.0","10.0","0.0","10.0","10","25","10","10","2020-09-03 12:11:59.946","49735"
"210576","BRA-1275ZJ","BJ SYSTEMS","8.000000000","47.0","30.0","0.0","30.0","20","25","30","10","2020-09-03 12:13:16.74",
"210576","HIK-DS-2TD1217-3/P","BJ SYSTEMS","1.000000000","0.0","3.0","0.0","3.0","10","25","5","10","2020-09-03 12:11:59.963","49696"
"210576","HIK-DS-2CD5A46G0-IZS 2.8-12","BJ SYSTEMS","2.000000000","2.0","58.0","9.0","67.0","10","25","10","10","2020-09-03 12:11:59.972","TO8664"
"210594","HIK-DS-7732NI-I4-16P-3TB","BJ SYSTEMS","1.000000000","29.0","0.0","0.0","0.0","20","25","30","10","2020-09-03 12:13:05.098",
"210594","HIK-DS-2TD2617-10/PA","BJ SYSTEMS","5.000000000","0.0","10.0","0.0","10.0","10","25","5","10","2020-09-03 12:13:01.242","49696"
"210594","HIK-DS-2CD5546G0-IZS 2.8-12mm","BJ SYSTEMS","10.000000000","13.0","49.0","0.0","49.0","10","25","10","10","2020-09-03 12:13:01.252","49696"
"210594","HIK-DS-2TD1217-3/P","BJ SYSTEMS","2.000000000","0.0","3.0","0.0","3.0","10","25","5","10","2020-09-03 12:13:01.255","49696"
"210594","BRA-1275ZJ","BJ SYSTEMS","9.000000000","47.0","30.0","0.0","30.0","20","25","30","10","2020-09-03 12:13:05.107",
"210594","BRA77","BJ SYSTEMS","1.000000000","2.0","10.0","0.0","10.0","10","25","10","10","2020-09-03 12:13:01.273","49735"
"210594","HIK-DS-2CD5A46G0-IZS 2.8-12","BJ SYSTEMS","2.000000000","2.0","58.0","9.0","67.0","10","25","10","10","2020-09-03 12:13:01.287","TO8664"
"210785","HIK-DS-2XM6222FWD-I-4","RADIO COMMUNICATIONS TECHNOLOGY","38.000000000","0.0","0.0","0.0","0.0","10","20","5","10","2020-08-24 10:38:45.466",
"210923","HIK-AXS-K1TA70MI-T","BLUE FORCE PTY LTD","1.000000000","0.0","0.0","0.0","0.0","10","20","10","10","2020-09-01 17:33:03.161",
"211124","BRA-1473ZJ-155","BLUE FORCE PTY LTD","1.000000000","51.0","32.0","0.0","32.0","10","20","10","10","2020-08-21 09:51:12.428",
"211124","ION-FEBM-720","BLUE FORCE PTY LTD","1.000000000","4.0","64.0","0.0","64.0","10","20","11","10","2020-08-21 09:51:12.443",
"211124","HIK-DS-2CD2765G1-IZS","BLUE FORCE PTY LTD","1.000000000","134.0","112.0","80.0","192.0","10","20","10","10","2020-08-21 09:51:12.454",
"211124","DELL-WORKSTATION-T3630-WESTFIELD","BLUE FORCE PTY LTD","1.000000000","0.0","1.0","0.0","1.0","10","20","5","10","2020-08-21 09:51:12.465",
"211441","HIK-DS-2XM6756FWD-IS-2","ASHLEY GROUP","24.000000000","0.0","8.0","0.0","8.0","10","25","5","10","2020-08-27 13:33:43.87","PO49580"
"211441","HIK-DS-MP5604N","ASHLEY GROUP","3.000000000","2.0","10.0","0.0","10.0","30","25","40","10","2020-08-27 13:33:43.889","PO49580 E61094799 E61094798 E61094801"
"211441","HIK-DS-MP5604N","ASHLEY GROUP","2.000000000","2.0","10.0","0.0","10.0","30","25","10","10","2020-08-27 13:33:43.889","PO49580 E61094799 E61094798 E61094801"
"211441","HIK-DS-MP5604N","ASHLEY GROUP","5.000000000","2.0","10.0","0.0","10.0","30","25","5","10","2020-08-27 13:33:43.889","PO49580 E61094799 E61094798 E61094801"
"211568","HIK-DS-2DE4425IW-DE","REMOTE POWER SOLUTIONS","1.000000000","6.0","21.0","0.0","21.0","20","25","30","10","2020-09-02 16:16:54.4","TO8612"
"211568","BRA-1602ZJ","REMOTE POWER SOLUTIONS","1.000000000","23.0","0.0","0.0","0.0","20","25","30","10","2020-09-02 16:16:54.413",
